country,iso_code,year,resource,metric,value,unit,source,region
Grenada,GRD,2004,Coal,Production,0.0,EJ,OWID,
Grenada,GRD,2005,Coal,Production,0.0,EJ,OWID,
Grenada,GRD,2006,Coal,Production,0.0,EJ,OWID,
Grenada,GRD,2007,Coal,Production,0.0,EJ,OWID,
Grenada,GRD,2008,Coal,Production,0.0,EJ,OWID,
Grenada,GRD,2009,Coal,Production,0.0,EJ,OWID,
Grenada,GRD,2010,Coal,Production,0.0,EJ,OWID,
Grenada,GRD,2011,Coal,Production,0.0,EJ,OWID,
Grenada,GRD,2012,Coal,Production,0.0,EJ,OWID,
Grenada,GRD,2013,Coal,Production,0.0,EJ,OWID,
Grenada,GRD,2014,Coal,Production,0.0,EJ,OWID,
Grenada,GRD,2015,Coal,Production,0.0,EJ,OWID,
Grenada,GRD,2016,Coal,Production,0.0,EJ,OWID,
Guadeloupe,GLP,1980,Coal,Production,0.0,EJ,OWID,
Guadeloupe,GLP,1981,Coal,Production,0.0,EJ,OWID,
Guadeloupe,GLP,1982,Coal,Production,0.0,EJ,OWID,
Guadeloupe,GLP,1983,Coal,Production,0.0,EJ,OWID,
Guadeloupe,GLP,1984,Coal,Production,0.0,EJ,OWID,
Guadeloupe,GLP,1985,Coal,Production,0.0,EJ,OWID,
Guadeloupe,GLP,1986,Coal,Production,0.0,EJ,OWID,
Guadeloupe,GLP,1987,Coal,Production,0.0,EJ,OWID,
Guadeloupe,GLP,1988,Coal,Production,0.0,EJ,OWID,
Guadeloupe,GLP,1989,Coal,Production,0.0,EJ,OWID,
Guadeloupe,GLP,1990,Coal,Production,0.0,EJ,OWID,
Guadeloupe,GLP,1991,Coal,Production,0.0,EJ,OWID,
Guadeloupe,GLP,1992,Coal,Production,0.0,EJ,OWID,
Guadeloupe,GLP,1993,Coal,Production,0.0,EJ,OWID,
Guadeloupe,GLP,1994,Coal,Production,0.0,EJ,OWID,
Guadeloupe,GLP,1995,Coal,Production,0.0,EJ,OWID,
Guadeloupe,GLP,1996,Coal,Production,0.0,EJ,OWID,
Guadeloupe,GLP,1997,Coal,Production,0.0,EJ,OWID,
Guadeloupe,GLP,1998,Coal,Production,0.0,EJ,OWID,
Guadeloupe,GLP,1999,Coal,Production,0.0,EJ,OWID,
Guadeloupe,GLP,2000,Coal,Production,0.0,EJ,OWID,
Guadeloupe,GLP,2001,Coal,Production,0.0,EJ,OWID,
Guadeloupe,GLP,2002,Coal,Production,0.0,EJ,OWID,
Guadeloupe,GLP,2003,Coal,Production,0.0,EJ,OWID,
Guadeloupe,GLP,2004,Coal,Production,0.0,EJ,OWID,
Guadeloupe,GLP,2005,Coal,Production,0.0,EJ,OWID,
Guadeloupe,GLP,2006,Coal,Production,0.0,EJ,OWID,
Guadeloupe,GLP,2007,Coal,Production,0.0,EJ,OWID,
Guadeloupe,GLP,2008,Coal,Production,0.0,EJ,OWID,
Guadeloupe,GLP,2009,Coal,Production,0.0,EJ,OWID,
Guadeloupe,GLP,2010,Coal,Production,0.0,EJ,OWID,
Guadeloupe,GLP,2011,Coal,Production,0.0,EJ,OWID,
Guadeloupe,GLP,2012,Coal,Production,0.0,EJ,OWID,
Guadeloupe,GLP,2013,Coal,Production,0.0,EJ,OWID,
Guadeloupe,GLP,2014,Coal,Production,0.0,EJ,OWID,
Guadeloupe,GLP,2015,Coal,Production,0.0,EJ,OWID,
Guadeloupe,GLP,2016,Coal,Production,0.0,EJ,OWID,
Guam,GUM,1980,Coal,Production,0.0,EJ,OWID,
Guam,GUM,1981,Coal,Production,0.0,EJ,OWID,
Guam,GUM,1982,Coal,Production,0.0,EJ,OWID,
Guam,GUM,1983,Coal,Production,0.0,EJ,OWID,
Guam,GUM,1984,Coal,Production,0.0,EJ,OWID,
Guam,GUM,1985,Coal,Production,0.0,EJ,OWID,
Guam,GUM,1986,Coal,Production,0.0,EJ,OWID,
Guam,GUM,1987,Coal,Production,0.0,EJ,OWID,
Guam,GUM,1988,Coal,Production,0.0,EJ,OWID,
Guam,GUM,1989,Coal,Production,0.0,EJ,OWID,
Guam,GUM,1990,Coal,Production,0.0,EJ,OWID,
Guam,GUM,1991,Coal,Production,0.0,EJ,OWID,
Guam,GUM,1992,Coal,Production,0.0,EJ,OWID,
Guam,GUM,1993,Coal,Production,0.0,EJ,OWID,
Guam,GUM,1994,Coal,Production,0.0,EJ,OWID,
Guam,GUM,1995,Coal,Production,0.0,EJ,OWID,
Guam,GUM,1996,Coal,Production,0.0,EJ,OWID,
Guam,GUM,1997,Coal,Production,0.0,EJ,OWID,
Guam,GUM,1998,Coal,Production,0.0,EJ,OWID,
Guam,GUM,1999,Coal,Production,0.0,EJ,OWID,
Guam,GUM,2000,Coal,Production,0.0,EJ,OWID,
Guam,GUM,2001,Coal,Production,0.0,EJ,OWID,
Guam,GUM,2002,Coal,Production,0.0,EJ,OWID,
Guam,GUM,2003,Coal,Production,0.0,EJ,OWID,
Guam,GUM,2004,Coal,Production,0.0,EJ,OWID,
Guam,GUM,2005,Coal,Production,0.0,EJ,OWID,
Guam,GUM,2006,Coal,Production,0.0,EJ,OWID,
Guam,GUM,2007,Coal,Production,0.0,EJ,OWID,
Guam,GUM,2008,Coal,Production,0.0,EJ,OWID,
Guam,GUM,2009,Coal,Production,0.0,EJ,OWID,
Guam,GUM,2010,Coal,Production,0.0,EJ,OWID,
Guam,GUM,2011,Coal,Production,0.0,EJ,OWID,
Guam,GUM,2012,Coal,Production,0.0,EJ,OWID,
Guam,GUM,2013,Coal,Production,0.0,EJ,OWID,
Guam,GUM,2014,Coal,Production,0.0,EJ,OWID,
Guam,GUM,2015,Coal,Production,0.0,EJ,OWID,
Guam,GUM,2016,Coal,Production,0.0,EJ,OWID,
Guatemala,GTM,1980,Coal,Production,0.0,EJ,OWID,
Guatemala,GTM,1981,Coal,Production,0.0,EJ,OWID,
Guatemala,GTM,1982,Coal,Production,0.0,EJ,OWID,
Guatemala,GTM,1983,Coal,Production,0.0,EJ,OWID,
Guatemala,GTM,1984,Coal,Production,0.0,EJ,OWID,
Guatemala,GTM,1985,Coal,Production,0.0,EJ,OWID,
Guatemala,GTM,1986,Coal,Production,0.0,EJ,OWID,
Guatemala,GTM,1987,Coal,Production,0.0,EJ,OWID,
Guatemala,GTM,1988,Coal,Production,0.0,EJ,OWID,
Guatemala,GTM,1989,Coal,Production,0.0,EJ,OWID,
Guatemala,GTM,1990,Coal,Production,0.0,EJ,OWID,
Guatemala,GTM,1991,Coal,Production,0.0,EJ,OWID,
Guatemala,GTM,1992,Coal,Production,0.0,EJ,OWID,
Guatemala,GTM,1993,Coal,Production,0.0,EJ,OWID,
Guatemala,GTM,1994,Coal,Production,0.0,EJ,OWID,
Guatemala,GTM,1995,Coal,Production,0.0,EJ,OWID,
Guatemala,GTM,1996,Coal,Production,0.0,EJ,OWID,
Guatemala,GTM,1997,Coal,Production,0.0,EJ,OWID,
Guatemala,GTM,1998,Coal,Production,0.0,EJ,OWID,
Guatemala,GTM,1999,Coal,Production,0.0,EJ,OWID,
Guatemala,GTM,2000,Coal,Production,0.0,EJ,OWID,
Guatemala,GTM,2001,Coal,Production,0.0,EJ,OWID,
Guatemala,GTM,2002,Coal,Production,0.0,EJ,OWID,
Guatemala,GTM,2003,Coal,Production,0.0,EJ,OWID,
Guatemala,GTM,2004,Coal,Production,0.0,EJ,OWID,
Guatemala,GTM,2005,Coal,Production,0.0,EJ,OWID,
Guatemala,GTM,2006,Coal,Production,0.0,EJ,OWID,
Guatemala,GTM,2007,Coal,Production,0.0,EJ,OWID,
Guatemala,GTM,2008,Coal,Production,0.0,EJ,OWID,
Guatemala,GTM,2009,Coal,Production,0.0,EJ,OWID,
Guatemala,GTM,2010,Coal,Production,0.0,EJ,OWID,
Guatemala,GTM,2011,Coal,Production,0.0,EJ,OWID,
Guatemala,GTM,2012,Coal,Production,0.0,EJ,OWID,
Guatemala,GTM,2013,Coal,Production,0.0,EJ,OWID,
Guatemala,GTM,2014,Coal,Production,0.0,EJ,OWID,
Guatemala,GTM,2015,Coal,Production,0.0,EJ,OWID,
Guatemala,GTM,2016,Coal,Production,0.0,EJ,OWID,
Guinea,GIN,1980,Coal,Production,0.0,EJ,OWID,
Guinea,GIN,1981,Coal,Production,0.0,EJ,OWID,
Guinea,GIN,1982,Coal,Production,0.0,EJ,OWID,
Guinea,GIN,1983,Coal,Production,0.0,EJ,OWID,
Guinea,GIN,1984,Coal,Production,0.0,EJ,OWID,
Guinea,GIN,1985,Coal,Production,0.0,EJ,OWID,
Guinea,GIN,1986,Coal,Production,0.0,EJ,OWID,
Guinea,GIN,1987,Coal,Production,0.0,EJ,OWID,
Guinea,GIN,1988,Coal,Production,0.0,EJ,OWID,
Guinea,GIN,1989,Coal,Production,0.0,EJ,OWID,
Guinea,GIN,1990,Coal,Production,0.0,EJ,OWID,
Guinea,GIN,1991,Coal,Production,0.0,EJ,OWID,
Guinea,GIN,1992,Coal,Production,0.0,EJ,OWID,
Guinea,GIN,1993,Coal,Production,0.0,EJ,OWID,
Guinea,GIN,1994,Coal,Production,0.0,EJ,OWID,
Guinea,GIN,1995,Coal,Production,0.0,EJ,OWID,
Guinea,GIN,1996,Coal,Production,0.0,EJ,OWID,
Guinea,GIN,1997,Coal,Production,0.0,EJ,OWID,
Guinea,GIN,1998,Coal,Production,0.0,EJ,OWID,
Guinea,GIN,1999,Coal,Production,0.0,EJ,OWID,
Guinea,GIN,2000,Coal,Production,0.0,EJ,OWID,
Guinea,GIN,2001,Coal,Production,0.0,EJ,OWID,
Guinea,GIN,2002,Coal,Production,0.0,EJ,OWID,
Guinea,GIN,2003,Coal,Production,0.0,EJ,OWID,
Guinea,GIN,2004,Coal,Production,0.0,EJ,OWID,
Guinea,GIN,2005,Coal,Production,0.0,EJ,OWID,
Guinea,GIN,2006,Coal,Production,0.0,EJ,OWID,
Guinea,GIN,2007,Coal,Production,0.0,EJ,OWID,
Guinea,GIN,2008,Coal,Production,0.0,EJ,OWID,
Guinea,GIN,2009,Coal,Production,0.0,EJ,OWID,
Guinea,GIN,2010,Coal,Production,0.0,EJ,OWID,
Guinea,GIN,2011,Coal,Production,0.0,EJ,OWID,
Guinea,GIN,2012,Coal,Production,0.0,EJ,OWID,
Guinea,GIN,2013,Coal,Production,0.0,EJ,OWID,
Guinea,GIN,2014,Coal,Production,0.0,EJ,OWID,
Guinea,GIN,2015,Coal,Production,0.0,EJ,OWID,
Guinea,GIN,2016,Coal,Production,0.0,EJ,OWID,
Guinea-Bissau,GNB,1980,Coal,Production,0.0,EJ,OWID,
Guinea-Bissau,GNB,1981,Coal,Production,0.0,EJ,OWID,
Guinea-Bissau,GNB,1982,Coal,Production,0.0,EJ,OWID,
Guinea-Bissau,GNB,1983,Coal,Production,0.0,EJ,OWID,
Guinea-Bissau,GNB,1984,Coal,Production,0.0,EJ,OWID,
Guinea-Bissau,GNB,1985,Coal,Production,0.0,EJ,OWID,
Guinea-Bissau,GNB,1986,Coal,Production,0.0,EJ,OWID,
Guinea-Bissau,GNB,1987,Coal,Production,0.0,EJ,OWID,
Guinea-Bissau,GNB,1988,Coal,Production,0.0,EJ,OWID,
Guinea-Bissau,GNB,1989,Coal,Production,0.0,EJ,OWID,
Guinea-Bissau,GNB,1990,Coal,Production,0.0,EJ,OWID,
Guinea-Bissau,GNB,1991,Coal,Production,0.0,EJ,OWID,
Guinea-Bissau,GNB,1992,Coal,Production,0.0,EJ,OWID,
Guinea-Bissau,GNB,1993,Coal,Production,0.0,EJ,OWID,
Guinea-Bissau,GNB,1994,Coal,Production,0.0,EJ,OWID,
Guinea-Bissau,GNB,1995,Coal,Production,0.0,EJ,OWID,
Guinea-Bissau,GNB,1996,Coal,Production,0.0,EJ,OWID,
Guinea-Bissau,GNB,1997,Coal,Production,0.0,EJ,OWID,
Guinea-Bissau,GNB,1998,Coal,Production,0.0,EJ,OWID,
Guinea-Bissau,GNB,1999,Coal,Production,0.0,EJ,OWID,
Guinea-Bissau,GNB,2000,Coal,Production,0.0,EJ,OWID,
Guinea-Bissau,GNB,2001,Coal,Production,0.0,EJ,OWID,
Guinea-Bissau,GNB,2002,Coal,Production,0.0,EJ,OWID,
Guinea-Bissau,GNB,2003,Coal,Production,0.0,EJ,OWID,
Guinea-Bissau,GNB,2004,Coal,Production,0.0,EJ,OWID,
Guinea-Bissau,GNB,2005,Coal,Production,0.0,EJ,OWID,
Guinea-Bissau,GNB,2006,Coal,Production,0.0,EJ,OWID,
Guinea-Bissau,GNB,2007,Coal,Production,0.0,EJ,OWID,
Guinea-Bissau,GNB,2008,Coal,Production,0.0,EJ,OWID,
Guinea-Bissau,GNB,2009,Coal,Production,0.0,EJ,OWID,
Guinea-Bissau,GNB,2010,Coal,Production,0.0,EJ,OWID,
Guinea-Bissau,GNB,2011,Coal,Production,0.0,EJ,OWID,
Guinea-Bissau,GNB,2012,Coal,Production,0.0,EJ,OWID,
Guinea-Bissau,GNB,2013,Coal,Production,0.0,EJ,OWID,
Guinea-Bissau,GNB,2014,Coal,Production,0.0,EJ,OWID,
Guinea-Bissau,GNB,2015,Coal,Production,0.0,EJ,OWID,
Guinea-Bissau,GNB,2016,Coal,Production,0.0,EJ,OWID,
Guyana,GUY,1980,Coal,Production,0.0,EJ,OWID,
Guyana,GUY,1981,Coal,Production,0.0,EJ,OWID,
Guyana,GUY,1982,Coal,Production,0.0,EJ,OWID,
Guyana,GUY,1983,Coal,Production,0.0,EJ,OWID,
Guyana,GUY,1984,Coal,Production,0.0,EJ,OWID,
Guyana,GUY,1985,Coal,Production,0.0,EJ,OWID,
Guyana,GUY,1986,Coal,Production,0.0,EJ,OWID,
Guyana,GUY,1987,Coal,Production,0.0,EJ,OWID,
Guyana,GUY,1988,Coal,Production,0.0,EJ,OWID,
Guyana,GUY,1989,Coal,Production,0.0,EJ,OWID,
Guyana,GUY,1990,Coal,Production,0.0,EJ,OWID,
Guyana,GUY,1991,Coal,Production,0.0,EJ,OWID,
Guyana,GUY,1992,Coal,Production,0.0,EJ,OWID,
Guyana,GUY,1993,Coal,Production,0.0,EJ,OWID,
Guyana,GUY,1994,Coal,Production,0.0,EJ,OWID,
Guyana,GUY,1995,Coal,Production,0.0,EJ,OWID,
Guyana,GUY,1996,Coal,Production,0.0,EJ,OWID,
Guyana,GUY,1997,Coal,Production,0.0,EJ,OWID,
Guyana,GUY,1998,Coal,Production,0.0,EJ,OWID,
Guyana,GUY,1999,Coal,Production,0.0,EJ,OWID,
Guyana,GUY,2000,Coal,Production,0.0,EJ,OWID,
Guyana,GUY,2001,Coal,Production,0.0,EJ,OWID,
Guyana,GUY,2002,Coal,Production,0.0,EJ,OWID,
Guyana,GUY,2003,Coal,Production,0.0,EJ,OWID,
Guyana,GUY,2004,Coal,Production,0.0,EJ,OWID,
Guyana,GUY,2005,Coal,Production,0.0,EJ,OWID,
Guyana,GUY,2006,Coal,Production,0.0,EJ,OWID,
Guyana,GUY,2007,Coal,Production,0.0,EJ,OWID,
Guyana,GUY,2008,Coal,Production,0.0,EJ,OWID,
Guyana,GUY,2009,Coal,Production,0.0,EJ,OWID,
Guyana,GUY,2010,Coal,Production,0.0,EJ,OWID,
Guyana,GUY,2011,Coal,Production,0.0,EJ,OWID,
Guyana,GUY,2012,Coal,Production,0.0,EJ,OWID,
Guyana,GUY,2013,Coal,Production,0.0,EJ,OWID,
Guyana,GUY,2014,Coal,Production,0.0,EJ,OWID,
Guyana,GUY,2015,Coal,Production,0.0,EJ,OWID,
Guyana,GUY,2016,Coal,Production,0.0,EJ,OWID,
Haiti,HTI,1980,Coal,Production,0.0,EJ,OWID,
Haiti,HTI,1981,Coal,Production,0.0,EJ,OWID,
Haiti,HTI,1982,Coal,Production,0.0,EJ,OWID,
Haiti,HTI,1983,Coal,Production,0.0,EJ,OWID,
Haiti,HTI,1984,Coal,Production,0.0,EJ,OWID,
Haiti,HTI,1985,Coal,Production,0.0,EJ,OWID,
Haiti,HTI,1986,Coal,Production,0.0,EJ,OWID,
Haiti,HTI,1987,Coal,Production,0.0,EJ,OWID,
Haiti,HTI,1988,Coal,Production,0.0,EJ,OWID,
Haiti,HTI,1989,Coal,Production,0.0,EJ,OWID,
Haiti,HTI,1990,Coal,Production,0.0,EJ,OWID,
Haiti,HTI,1991,Coal,Production,0.0,EJ,OWID,
Haiti,HTI,1992,Coal,Production,0.0,EJ,OWID,
Haiti,HTI,1993,Coal,Production,0.0,EJ,OWID,
Haiti,HTI,1994,Coal,Production,0.0,EJ,OWID,
Haiti,HTI,1995,Coal,Production,0.0,EJ,OWID,
Haiti,HTI,1996,Coal,Production,0.0,EJ,OWID,
Haiti,HTI,1997,Coal,Production,0.0,EJ,OWID,
Haiti,HTI,1998,Coal,Production,0.0,EJ,OWID,
Haiti,HTI,1999,Coal,Production,0.0,EJ,OWID,
Haiti,HTI,2000,Coal,Production,0.0,EJ,OWID,
Haiti,HTI,2001,Coal,Production,0.0,EJ,OWID,
Haiti,HTI,2002,Coal,Production,0.0,EJ,OWID,
Haiti,HTI,2003,Coal,Production,0.0,EJ,OWID,
Haiti,HTI,2004,Coal,Production,0.0,EJ,OWID,
Haiti,HTI,2005,Coal,Production,0.0,EJ,OWID,
Haiti,HTI,2006,Coal,Production,0.0,EJ,OWID,
Haiti,HTI,2007,Coal,Production,0.0,EJ,OWID,
Haiti,HTI,2008,Coal,Production,0.0,EJ,OWID,
Haiti,HTI,2009,Coal,Production,0.0,EJ,OWID,
Haiti,HTI,2010,Coal,Production,0.0,EJ,OWID,
Haiti,HTI,2011,Coal,Production,0.0,EJ,OWID,
Haiti,HTI,2012,Coal,Production,0.0,EJ,OWID,
Haiti,HTI,2013,Coal,Production,0.0,EJ,OWID,
Haiti,HTI,2014,Coal,Production,0.0,EJ,OWID,
Haiti,HTI,2015,Coal,Production,0.0,EJ,OWID,
Haiti,HTI,2016,Coal,Production,0.0,EJ,OWID,
Honduras,HND,1980,Coal,Production,0.0,EJ,OWID,
Honduras,HND,1981,Coal,Production,0.0,EJ,OWID,
Honduras,HND,1982,Coal,Production,0.0,EJ,OWID,
Honduras,HND,1983,Coal,Production,0.0,EJ,OWID,
Honduras,HND,1984,Coal,Production,0.0,EJ,OWID,
Honduras,HND,1985,Coal,Production,0.0,EJ,OWID,
Honduras,HND,1986,Coal,Production,0.0,EJ,OWID,
Honduras,HND,1987,Coal,Production,0.0,EJ,OWID,
Honduras,HND,1988,Coal,Production,0.0,EJ,OWID,
Honduras,HND,1989,Coal,Production,0.0,EJ,OWID,
Honduras,HND,1990,Coal,Production,0.0,EJ,OWID,
Honduras,HND,1991,Coal,Production,0.0,EJ,OWID,
Honduras,HND,1992,Coal,Production,0.0,EJ,OWID,
Honduras,HND,1993,Coal,Production,0.0,EJ,OWID,
Honduras,HND,1994,Coal,Production,0.0,EJ,OWID,
Honduras,HND,1995,Coal,Production,0.0,EJ,OWID,
Honduras,HND,1996,Coal,Production,0.0,EJ,OWID,
Honduras,HND,1997,Coal,Production,0.0,EJ,OWID,
Honduras,HND,1998,Coal,Production,0.0,EJ,OWID,
Honduras,HND,1999,Coal,Production,0.0,EJ,OWID,
Honduras,HND,2000,Coal,Production,0.0,EJ,OWID,
Honduras,HND,2001,Coal,Production,0.0,EJ,OWID,
Honduras,HND,2002,Coal,Production,0.0,EJ,OWID,
Honduras,HND,2003,Coal,Production,0.0,EJ,OWID,
Honduras,HND,2004,Coal,Production,0.0,EJ,OWID,
Honduras,HND,2005,Coal,Production,0.0,EJ,OWID,
Honduras,HND,2006,Coal,Production,0.0,EJ,OWID,
Honduras,HND,2007,Coal,Production,0.0,EJ,OWID,
Honduras,HND,2008,Coal,Production,0.0,EJ,OWID,
Honduras,HND,2009,Coal,Production,0.0,EJ,OWID,
Honduras,HND,2010,Coal,Production,0.0,EJ,OWID,
Honduras,HND,2011,Coal,Production,0.0,EJ,OWID,
Honduras,HND,2012,Coal,Production,0.0,EJ,OWID,
Honduras,HND,2013,Coal,Production,0.0,EJ,OWID,
Honduras,HND,2014,Coal,Production,0.0,EJ,OWID,
Honduras,HND,2015,Coal,Production,0.0,EJ,OWID,
Honduras,HND,2016,Coal,Production,0.0,EJ,OWID,
Hong Kong,HKG,1980,Coal,Production,0.0,EJ,OWID,
Hong Kong,HKG,1981,Coal,Production,0.0,EJ,OWID,
Hong Kong,HKG,1982,Coal,Production,0.0,EJ,OWID,
Hong Kong,HKG,1983,Coal,Production,0.0,EJ,OWID,
Hong Kong,HKG,1984,Coal,Production,0.0,EJ,OWID,
Hong Kong,HKG,1985,Coal,Production,0.0,EJ,OWID,
Hong Kong,HKG,1986,Coal,Production,0.0,EJ,OWID,
Hong Kong,HKG,1987,Coal,Production,0.0,EJ,OWID,
Hong Kong,HKG,1988,Coal,Production,0.0,EJ,OWID,
Hong Kong,HKG,1989,Coal,Production,0.0,EJ,OWID,
Hong Kong,HKG,1990,Coal,Production,0.0,EJ,OWID,
Hong Kong,HKG,1991,Coal,Production,0.0,EJ,OWID,
Hong Kong,HKG,1992,Coal,Production,0.0,EJ,OWID,
Hong Kong,HKG,1993,Coal,Production,0.0,EJ,OWID,
Hong Kong,HKG,1994,Coal,Production,0.0,EJ,OWID,
Hong Kong,HKG,1995,Coal,Production,0.0,EJ,OWID,
Hong Kong,HKG,1996,Coal,Production,0.0,EJ,OWID,
Hong Kong,HKG,1997,Coal,Production,0.0,EJ,OWID,
Hong Kong,HKG,1998,Coal,Production,0.0,EJ,OWID,
Hong Kong,HKG,1999,Coal,Production,0.0,EJ,OWID,
Hong Kong,HKG,2000,Coal,Production,0.0,EJ,OWID,
Hong Kong,HKG,2001,Coal,Production,0.0,EJ,OWID,
Hong Kong,HKG,2002,Coal,Production,0.0,EJ,OWID,
Hong Kong,HKG,2003,Coal,Production,0.0,EJ,OWID,
Hong Kong,HKG,2004,Coal,Production,0.0,EJ,OWID,
Hong Kong,HKG,2005,Coal,Production,0.0,EJ,OWID,
Hong Kong,HKG,2006,Coal,Production,0.0,EJ,OWID,
Hong Kong,HKG,2007,Coal,Production,0.0,EJ,OWID,
Hong Kong,HKG,2008,Coal,Production,0.0,EJ,OWID,
Hong Kong,HKG,2009,Coal,Production,0.0,EJ,OWID,
Hong Kong,HKG,2010,Coal,Production,0.0,EJ,OWID,
Hong Kong,HKG,2011,Coal,Production,0.0,EJ,OWID,
Hong Kong,HKG,2012,Coal,Production,0.0,EJ,OWID,
Hong Kong,HKG,2013,Coal,Production,0.0,EJ,OWID,
Hong Kong,HKG,2014,Coal,Production,0.0,EJ,OWID,
Hong Kong,HKG,2015,Coal,Production,0.0,EJ,OWID,
Hong Kong,HKG,2016,Coal,Production,0.0,EJ,OWID,
Hungary,HUN,1900,Coal,Production,23.713,EJ,OWID,
Hungary,HUN,1901,Coal,Production,23.837,EJ,OWID,
Hungary,HUN,1902,Coal,Production,22.391,EJ,OWID,
Hungary,HUN,1903,Coal,Production,23.128,EJ,OWID,
Hungary,HUN,1904,Coal,Production,23.653,EJ,OWID,
Hungary,HUN,1905,Coal,Production,24.664,EJ,OWID,
Hungary,HUN,1906,Coal,Production,26.244,EJ,OWID,
Hungary,HUN,1907,Coal,Production,26.564,EJ,OWID,
Hungary,HUN,1908,Coal,Production,28.417,EJ,OWID,
Hungary,HUN,1909,Coal,Production,30.938,EJ,OWID,
Hungary,HUN,1910,Coal,Production,30.742,EJ,OWID,
Hungary,HUN,1911,Coal,Production,31.878,EJ,OWID,
Hungary,HUN,1912,Coal,Production,32.59,EJ,OWID,
Hungary,HUN,1913,Coal,Production,34.776,EJ,OWID,
Hungary,HUN,1914,Coal,Production,31.036,EJ,OWID,
Hungary,HUN,1915,Coal,Production,31.464,EJ,OWID,
Hungary,HUN,1916,Coal,Production,31.289,EJ,OWID,
Hungary,HUN,1917,Coal,Production,30.743,EJ,OWID,
Hungary,HUN,1918,Coal,Production,28.651,EJ,OWID,
Hungary,HUN,1919,Coal,Production,13.434,EJ,OWID,
Hungary,HUN,1920,Coal,Production,17.177,EJ,OWID,
Hungary,HUN,1921,Coal,Production,22.082,EJ,OWID,
Hungary,HUN,1922,Coal,Production,24.95,EJ,OWID,
Hungary,HUN,1923,Coal,Production,27.076,EJ,OWID,
Hungary,HUN,1924,Coal,Production,24.972,EJ,OWID,
Hungary,HUN,1925,Coal,Production,22.455,EJ,OWID,
Hungary,HUN,1926,Coal,Production,23.59,EJ,OWID,
Hungary,HUN,1927,Coal,Production,24.831,EJ,OWID,
Hungary,HUN,1928,Coal,Production,25.722,EJ,OWID,
Hungary,HUN,1929,Coal,Production,27.734,EJ,OWID,
Hungary,HUN,1930,Coal,Production,24.72,EJ,OWID,
Hungary,HUN,1931,Coal,Production,24.334,EJ,OWID,
Hungary,HUN,1932,Coal,Production,24.268,EJ,OWID,
Hungary,HUN,1933,Coal,Production,23.75,EJ,OWID,
Hungary,HUN,1934,Coal,Production,24.541,EJ,OWID,
Hungary,HUN,1935,Coal,Production,26.612,EJ,OWID,
Hungary,HUN,1936,Coal,Production,27.946,EJ,OWID,
Hungary,HUN,1937,Coal,Production,31.588,EJ,OWID,
Hungary,HUN,1938,Coal,Production,33.015,EJ,OWID,
Hungary,HUN,1939,Coal,Production,37.433,EJ,OWID,
Hungary,HUN,1940,Coal,Production,40.078,EJ,OWID,
Hungary,HUN,1941,Coal,Production,43.208,EJ,OWID,
Hungary,HUN,1942,Coal,Production,43.922,EJ,OWID,
Hungary,HUN,1943,Coal,Production,42.975,EJ,OWID,
Hungary,HUN,1944,Coal,Production,34.329,EJ,OWID,
Hungary,HUN,1945,Coal,Production,15.412,EJ,OWID,
Hungary,HUN,1946,Coal,Production,22.454,EJ,OWID,
Hungary,HUN,1947,Coal,Production,31.205,EJ,OWID,
Hungary,HUN,1948,Coal,Production,37.555,EJ,OWID,
Hungary,HUN,1949,Coal,Production,41.872,EJ,OWID,
Hungary,HUN,1950,Coal,Production,46.766,EJ,OWID,
Hungary,HUN,1951,Coal,Production,53.832,EJ,OWID,
Hungary,HUN,1952,Coal,Production,65.152,EJ,OWID,
Hungary,HUN,1953,Coal,Production,73.784,EJ,OWID,
Hungary,HUN,1954,Coal,Production,76.102,EJ,OWID,
Hungary,HUN,1955,Coal,Production,79.06,EJ,OWID,
Hungary,HUN,1956,Coal,Production,72.81,EJ,OWID,
Hungary,HUN,1957,Coal,Production,74.778,EJ,OWID,
Hungary,HUN,1958,Coal,Production,85.524,EJ,OWID,
Hungary,HUN,1959,Coal,Production,89.442,EJ,OWID,
Hungary,HUN,1960,Coal,Production,93.547,EJ,OWID,
Hungary,HUN,1961,Coal,Production,99.426,EJ,OWID,
Hungary,HUN,1962,Coal,Production,101.366,EJ,OWID,
Hungary,HUN,1963,Coal,Production,108.019,EJ,OWID,
Hungary,HUN,1964,Coal,Production,112.147,EJ,OWID,
Hungary,HUN,1965,Coal,Production,112.053,EJ,OWID,
Hungary,HUN,1966,Coal,Production,108.349,EJ,OWID,
Hungary,HUN,1967,Coal,Production,79.943,EJ,OWID,
Hungary,HUN,1968,Coal,Production,97.556,EJ,OWID,
Hungary,HUN,1969,Coal,Production,94.992,EJ,OWID,
Hungary,HUN,1970,Coal,Production,99.541,EJ,OWID,
Hungary,HUN,1971,Coal,Production,97.911,EJ,OWID,
Hungary,HUN,1972,Coal,Production,92.212,EJ,OWID,
Hungary,HUN,1973,Coal,Production,95.092,EJ,OWID,
Hungary,HUN,1974,Coal,Production,91.385,EJ,OWID,
Hungary,HUN,1975,Coal,Production,88.194,EJ,OWID,
Hungary,HUN,1976,Coal,Production,89.344,EJ,OWID,
Hungary,HUN,1977,Coal,Production,90.003,EJ,OWID,
Hungary,HUN,1978,Coal,Production,90.772,EJ,OWID,
Hungary,HUN,1979,Coal,Production,90.793,EJ,OWID,
