country,iso_code,year,resource,metric,value,unit,source
South Africa,ZAF,2016,Gas,Consumption,36.547,EJ,OWID
South Africa,ZAF,2017,Gas,Consumption,40.109,EJ,OWID
South Africa,ZAF,2018,Gas,Consumption,44.108,EJ,OWID
South Africa,ZAF,2019,Gas,Consumption,42.612,EJ,OWID
South Africa,ZAF,2020,Gas,Consumption,39.705,EJ,OWID
South Africa,ZAF,2021,Gas,Consumption,41.993,EJ,OWID
South Africa,ZAF,2022,Gas,Consumption,42.695,EJ,OWID
South Africa,ZAF,2023,Gas,Consumption,47.449,EJ,OWID
South Africa,ZAF,2024,Gas,Consumption,47.71,EJ,OWID
South Korea,KOR,1965,Gas,Consumption,0.0,EJ,OWID
South Korea,KOR,1966,Gas,Consumption,0.0,EJ,OWID
South Korea,KOR,1967,Gas,Consumption,0.0,EJ,OWID
South Korea,KOR,1968,Gas,Consumption,0.0,EJ,OWID
South Korea,KOR,1969,Gas,Consumption,0.0,EJ,OWID
South Korea,KOR,1970,Gas,Consumption,0.0,EJ,OWID
South Korea,KOR,1971,Gas,Consumption,0.0,EJ,OWID
South Korea,KOR,1972,Gas,Consumption,0.0,EJ,OWID
South Korea,KOR,1973,Gas,Consumption,0.0,EJ,OWID
South Korea,KOR,1974,Gas,Consumption,0.0,EJ,OWID
South Korea,KOR,1975,Gas,Consumption,0.0,EJ,OWID
South Korea,KOR,1976,Gas,Consumption,0.0,EJ,OWID
South Korea,KOR,1977,Gas,Consumption,0.0,EJ,OWID
South Korea,KOR,1978,Gas,Consumption,0.0,EJ,OWID
South Korea,KOR,1979,Gas,Consumption,0.0,EJ,OWID
South Korea,KOR,1980,Gas,Consumption,0.0,EJ,OWID
South Korea,KOR,1981,Gas,Consumption,0.0,EJ,OWID
South Korea,KOR,1982,Gas,Consumption,0.0,EJ,OWID
South Korea,KOR,1983,Gas,Consumption,0.0,EJ,OWID
South Korea,KOR,1984,Gas,Consumption,0.0,EJ,OWID
South Korea,KOR,1985,Gas,Consumption,0.0,EJ,OWID
South Korea,KOR,1986,Gas,Consumption,0.712,EJ,OWID
South Korea,KOR,1987,Gas,Consumption,22.023,EJ,OWID
South Korea,KOR,1988,Gas,Consumption,28.449,EJ,OWID
South Korea,KOR,1989,Gas,Consumption,27.528,EJ,OWID
South Korea,KOR,1990,Gas,Consumption,31.642,EJ,OWID
South Korea,KOR,1991,Gas,Consumption,36.655,EJ,OWID
South Korea,KOR,1992,Gas,Consumption,47.949,EJ,OWID
South Korea,KOR,1993,Gas,Consumption,59.903,EJ,OWID
South Korea,KOR,1994,Gas,Consumption,79.738,EJ,OWID
South Korea,KOR,1995,Gas,Consumption,96.432,EJ,OWID
South Korea,KOR,1996,Gas,Consumption,127.404,EJ,OWID
South Korea,KOR,1997,Gas,Consumption,154.828,EJ,OWID
South Korea,KOR,1998,Gas,Consumption,144.842,EJ,OWID
South Korea,KOR,1999,Gas,Consumption,176.358,EJ,OWID
South Korea,KOR,2000,Gas,Consumption,198.078,EJ,OWID
South Korea,KOR,2001,Gas,Consumption,217.578,EJ,OWID
South Korea,KOR,2002,Gas,Consumption,241.777,EJ,OWID
South Korea,KOR,2003,Gas,Consumption,253.239,EJ,OWID
South Korea,KOR,2004,Gas,Consumption,296.75,EJ,OWID
South Korea,KOR,2005,Gas,Consumption,317.726,EJ,OWID
South Korea,KOR,2006,Gas,Consumption,334.986,EJ,OWID
South Korea,KOR,2007,Gas,Consumption,362.818,EJ,OWID
South Korea,KOR,2008,Gas,Consumption,373.368,EJ,OWID
South Korea,KOR,2009,Gas,Consumption,354.915,EJ,OWID
South Korea,KOR,2010,Gas,Consumption,450.165,EJ,OWID
South Korea,KOR,2011,Gas,Consumption,484.455,EJ,OWID
South Korea,KOR,2012,Gas,Consumption,525.286,EJ,OWID
South Korea,KOR,2013,Gas,Consumption,549.758,EJ,OWID
South Korea,KOR,2014,Gas,Consumption,500.04,EJ,OWID
South Korea,KOR,2015,Gas,Consumption,456.497,EJ,OWID
South Korea,KOR,2016,Gas,Consumption,476.437,EJ,OWID
South Korea,KOR,2017,Gas,Consumption,497.564,EJ,OWID
South Korea,KOR,2018,Gas,Consumption,578.04,EJ,OWID
South Korea,KOR,2019,Gas,Consumption,560.338,EJ,OWID
South Korea,KOR,2020,Gas,Consumption,575.373,EJ,OWID
South Korea,KOR,2021,Gas,Consumption,624.074,EJ,OWID
South Korea,KOR,2022,Gas,Consumption,623.789,EJ,OWID
South Korea,KOR,2023,Gas,Consumption,600.747,EJ,OWID
South Korea,KOR,2024,Gas,Consumption,636.487,EJ,OWID
Spain,ESP,1965,Gas,Consumption,0.0,EJ,OWID
Spain,ESP,1966,Gas,Consumption,0.0,EJ,OWID
Spain,ESP,1967,Gas,Consumption,0.0,EJ,OWID
Spain,ESP,1968,Gas,Consumption,0.0,EJ,OWID
Spain,ESP,1969,Gas,Consumption,0.939,EJ,OWID
Spain,ESP,1970,Gas,Consumption,0.747,EJ,OWID
Spain,ESP,1971,Gas,Consumption,3.979,EJ,OWID
Spain,ESP,1972,Gas,Consumption,11.716,EJ,OWID
Spain,ESP,1973,Gas,Consumption,11.312,EJ,OWID
Spain,ESP,1974,Gas,Consumption,14.14,EJ,OWID
Spain,ESP,1975,Gas,Consumption,14.584,EJ,OWID
Spain,ESP,1976,Gas,Consumption,16.746,EJ,OWID
Spain,ESP,1977,Gas,Consumption,16.099,EJ,OWID
Spain,ESP,1978,Gas,Consumption,16.493,EJ,OWID
Spain,ESP,1979,Gas,Consumption,15.938,EJ,OWID
Spain,ESP,1980,Gas,Consumption,20.432,EJ,OWID
Spain,ESP,1981,Gas,Consumption,23.331,EJ,OWID
Spain,ESP,1982,Gas,Consumption,25.442,EJ,OWID
Spain,ESP,1983,Gas,Consumption,27.512,EJ,OWID
Spain,ESP,1984,Gas,Consumption,22.563,EJ,OWID
Spain,ESP,1985,Gas,Consumption,23.937,EJ,OWID
Spain,ESP,1986,Gas,Consumption,28.199,EJ,OWID
Spain,ESP,1987,Gas,Consumption,30.189,EJ,OWID
Spain,ESP,1988,Gas,Consumption,38.956,EJ,OWID
Spain,ESP,1989,Gas,Consumption,50.005,EJ,OWID
Spain,ESP,1990,Gas,Consumption,57.794,EJ,OWID
Spain,ESP,1991,Gas,Consumption,65.11,EJ,OWID
Spain,ESP,1992,Gas,Consumption,68.079,EJ,OWID
Spain,ESP,1993,Gas,Consumption,66.78,EJ,OWID
Spain,ESP,1994,Gas,Consumption,73.218,EJ,OWID
Spain,ESP,1995,Gas,Consumption,89.793,EJ,OWID
Spain,ESP,1996,Gas,Consumption,100.49,EJ,OWID
Spain,ESP,1997,Gas,Consumption,131.489,EJ,OWID
Spain,ESP,1998,Gas,Consumption,134.987,EJ,OWID
Spain,ESP,1999,Gas,Consumption,154.525,EJ,OWID
Spain,ESP,2000,Gas,Consumption,176.964,EJ,OWID
Spain,ESP,2001,Gas,Consumption,190.694,EJ,OWID
Spain,ESP,2002,Gas,Consumption,218.034,EJ,OWID
Spain,ESP,2003,Gas,Consumption,248.287,EJ,OWID
Spain,ESP,2004,Gas,Consumption,292.691,EJ,OWID
Spain,ESP,2005,Gas,Consumption,347.02,EJ,OWID
Spain,ESP,2006,Gas,Consumption,363.174,EJ,OWID
Spain,ESP,2007,Gas,Consumption,369.573,EJ,OWID
Spain,ESP,2008,Gas,Consumption,405.922,EJ,OWID
Spain,ESP,2009,Gas,Consumption,363.077,EJ,OWID
Spain,ESP,2010,Gas,Consumption,361.965,EJ,OWID
Spain,ESP,2011,Gas,Consumption,336.461,EJ,OWID
Spain,ESP,2012,Gas,Consumption,332.256,EJ,OWID
Spain,ESP,2013,Gas,Consumption,303.281,EJ,OWID
Spain,ESP,2014,Gas,Consumption,275.239,EJ,OWID
Spain,ESP,2015,Gas,Consumption,285.438,EJ,OWID
Spain,ESP,2016,Gas,Consumption,291.216,EJ,OWID
Spain,ESP,2017,Gas,Consumption,317.121,EJ,OWID
Spain,ESP,2018,Gas,Consumption,314.973,EJ,OWID
Spain,ESP,2019,Gas,Consumption,359.745,EJ,OWID
Spain,ESP,2020,Gas,Consumption,324.902,EJ,OWID
Spain,ESP,2021,Gas,Consumption,343.243,EJ,OWID
Spain,ESP,2022,Gas,Consumption,329.742,EJ,OWID
Spain,ESP,2023,Gas,Consumption,294.725,EJ,OWID
Spain,ESP,2024,Gas,Consumption,283.629,EJ,OWID
Sri Lanka,LKA,1965,Gas,Consumption,0.0,EJ,OWID
Sri Lanka,LKA,1966,Gas,Consumption,0.0,EJ,OWID
Sri Lanka,LKA,1967,Gas,Consumption,0.0,EJ,OWID
Sri Lanka,LKA,1968,Gas,Consumption,0.0,EJ,OWID
Sri Lanka,LKA,1969,Gas,Consumption,0.0,EJ,OWID
Sri Lanka,LKA,1970,Gas,Consumption,0.0,EJ,OWID
Sri Lanka,LKA,1971,Gas,Consumption,0.0,EJ,OWID
Sri Lanka,LKA,1972,Gas,Consumption,0.0,EJ,OWID
Sri Lanka,LKA,1973,Gas,Consumption,0.0,EJ,OWID
Sri Lanka,LKA,1974,Gas,Consumption,0.0,EJ,OWID
Sri Lanka,LKA,1975,Gas,Consumption,0.0,EJ,OWID
Sri Lanka,LKA,1976,Gas,Consumption,0.0,EJ,OWID
Sri Lanka,LKA,1977,Gas,Consumption,0.0,EJ,OWID
Sri Lanka,LKA,1978,Gas,Consumption,0.0,EJ,OWID
Sri Lanka,LKA,1979,Gas,Consumption,0.0,EJ,OWID
Sri Lanka,LKA,1980,Gas,Consumption,0.0,EJ,OWID
Sri Lanka,LKA,1981,Gas,Consumption,0.0,EJ,OWID
Sri Lanka,LKA,1982,Gas,Consumption,0.0,EJ,OWID
Sri Lanka,LKA,1983,Gas,Consumption,0.0,EJ,OWID
Sri Lanka,LKA,1984,Gas,Consumption,0.0,EJ,OWID
Sri Lanka,LKA,1985,Gas,Consumption,0.0,EJ,OWID
Sri Lanka,LKA,1986,Gas,Consumption,0.0,EJ,OWID
Sri Lanka,LKA,1987,Gas,Consumption,0.0,EJ,OWID
Sri Lanka,LKA,1988,Gas,Consumption,0.0,EJ,OWID
Sri Lanka,LKA,1989,Gas,Consumption,0.0,EJ,OWID
Sri Lanka,LKA,1990,Gas,Consumption,0.0,EJ,OWID
Sri Lanka,LKA,1991,Gas,Consumption,0.0,EJ,OWID
Sri Lanka,LKA,1992,Gas,Consumption,0.0,EJ,OWID
Sri Lanka,LKA,1993,Gas,Consumption,0.0,EJ,OWID
Sri Lanka,LKA,1994,Gas,Consumption,0.0,EJ,OWID
Sri Lanka,LKA,1995,Gas,Consumption,0.0,EJ,OWID
Sri Lanka,LKA,1996,Gas,Consumption,0.0,EJ,OWID
Sri Lanka,LKA,1997,Gas,Consumption,0.0,EJ,OWID
Sri Lanka,LKA,1998,Gas,Consumption,0.0,EJ,OWID
Sri Lanka,LKA,1999,Gas,Consumption,0.0,EJ,OWID
Sri Lanka,LKA,2000,Gas,Consumption,0.0,EJ,OWID
Sri Lanka,LKA,2001,Gas,Consumption,0.0,EJ,OWID
Sri Lanka,LKA,2002,Gas,Consumption,0.0,EJ,OWID
Sri Lanka,LKA,2003,Gas,Consumption,0.0,EJ,OWID
Sri Lanka,LKA,2004,Gas,Consumption,0.0,EJ,OWID
Sri Lanka,LKA,2005,Gas,Consumption,0.0,EJ,OWID
Sri Lanka,LKA,2006,Gas,Consumption,0.0,EJ,OWID
Sri Lanka,LKA,2007,Gas,Consumption,0.0,EJ,OWID
Sri Lanka,LKA,2008,Gas,Consumption,0.0,EJ,OWID
Sri Lanka,LKA,2009,Gas,Consumption,0.0,EJ,OWID
Sri Lanka,LKA,2010,Gas,Consumption,0.0,EJ,OWID
Sri Lanka,LKA,2011,Gas,Consumption,0.0,EJ,OWID
Sri Lanka,LKA,2012,Gas,Consumption,0.0,EJ,OWID
Sri Lanka,LKA,2013,Gas,Consumption,0.0,EJ,OWID
Sri Lanka,LKA,2014,Gas,Consumption,0.0,EJ,OWID
Sri Lanka,LKA,2015,Gas,Consumption,0.0,EJ,OWID
Sri Lanka,LKA,2016,Gas,Consumption,0.0,EJ,OWID
Sri Lanka,LKA,2017,Gas,Consumption,0.0,EJ,OWID
Sri Lanka,LKA,2018,Gas,Consumption,0.0,EJ,OWID
Sri Lanka,LKA,2019,Gas,Consumption,0.0,EJ,OWID
Sri Lanka,LKA,2020,Gas,Consumption,0.0,EJ,OWID
Sri Lanka,LKA,2021,Gas,Consumption,0.0,EJ,OWID
Sri Lanka,LKA,2022,Gas,Consumption,0.0,EJ,OWID
Sri Lanka,LKA,2023,Gas,Consumption,0.0,EJ,OWID
Sri Lanka,LKA,2024,Gas,Consumption,0.0,EJ,OWID
Sweden,SWE,1965,Gas,Consumption,0.0,EJ,OWID
Sweden,SWE,1966,Gas,Consumption,0.0,EJ,OWID
Sweden,SWE,1967,Gas,Consumption,0.0,EJ,OWID
Sweden,SWE,1968,Gas,Consumption,0.0,EJ,OWID
Sweden,SWE,1969,Gas,Consumption,0.0,EJ,OWID
Sweden,SWE,1970,Gas,Consumption,0.0,EJ,OWID
Sweden,SWE,1971,Gas,Consumption,0.0,EJ,OWID
Sweden,SWE,1972,Gas,Consumption,0.0,EJ,OWID
Sweden,SWE,1973,Gas,Consumption,0.0,EJ,OWID
Sweden,SWE,1974,Gas,Consumption,0.0,EJ,OWID
Sweden,SWE,1975,Gas,Consumption,0.0,EJ,OWID
Sweden,SWE,1976,Gas,Consumption,0.0,EJ,OWID
Sweden,SWE,1977,Gas,Consumption,0.0,EJ,OWID
Sweden,SWE,1978,Gas,Consumption,0.0,EJ,OWID
Sweden,SWE,1979,Gas,Consumption,0.0,EJ,OWID
Sweden,SWE,1980,Gas,Consumption,0.0,EJ,OWID
Sweden,SWE,1981,Gas,Consumption,0.0,EJ,OWID
Sweden,SWE,1982,Gas,Consumption,0.0,EJ,OWID
Sweden,SWE,1983,Gas,Consumption,0.0,EJ,OWID
Sweden,SWE,1984,Gas,Consumption,0.0,EJ,OWID
Sweden,SWE,1985,Gas,Consumption,0.714,EJ,OWID
Sweden,SWE,1986,Gas,Consumption,1.88,EJ,OWID
Sweden,SWE,1987,Gas,Consumption,2.511,EJ,OWID
Sweden,SWE,1988,Gas,Consumption,3.229,EJ,OWID
Sweden,SWE,1989,Gas,Consumption,4.318,EJ,OWID
Sweden,SWE,1990,Gas,Consumption,6.01,EJ,OWID
Sweden,SWE,1991,Gas,Consumption,6.421,EJ,OWID
Sweden,SWE,1992,Gas,Consumption,7.247,EJ,OWID
Sweden,SWE,1993,Gas,Consumption,7.909,EJ,OWID
Sweden,SWE,1994,Gas,Consumption,7.852,EJ,OWID
Sweden,SWE,1995,Gas,Consumption,7.86,EJ,OWID
Sweden,SWE,1996,Gas,Consumption,8.422,EJ,OWID
Sweden,SWE,1997,Gas,Consumption,8.32,EJ,OWID
Sweden,SWE,1998,Gas,Consumption,8.246,EJ,OWID
Sweden,SWE,1999,Gas,Consumption,8.264,EJ,OWID
Sweden,SWE,2000,Gas,Consumption,8.082,EJ,OWID
Sweden,SWE,2001,Gas,Consumption,9.118,EJ,OWID
Sweden,SWE,2002,Gas,Consumption,9.279,EJ,OWID
Sweden,SWE,2003,Gas,Consumption,9.253,EJ,OWID
Sweden,SWE,2004,Gas,Consumption,9.212,EJ,OWID
Sweden,SWE,2005,Gas,Consumption,8.777,EJ,OWID
Sweden,SWE,2006,Gas,Consumption,9.189,EJ,OWID
Sweden,SWE,2007,Gas,Consumption,9.483,EJ,OWID
Sweden,SWE,2008,Gas,Consumption,8.61,EJ,OWID
Sweden,SWE,2009,Gas,Consumption,11.495,EJ,OWID
Sweden,SWE,2010,Gas,Consumption,15.468,EJ,OWID
Sweden,SWE,2011,Gas,Consumption,12.217,EJ,OWID
Sweden,SWE,2012,Gas,Consumption,10.651,EJ,OWID
Sweden,SWE,2013,Gas,Consumption,10.236,EJ,OWID
Sweden,SWE,2014,Gas,Consumption,8.404,EJ,OWID
Sweden,SWE,2015,Gas,Consumption,9.336,EJ,OWID
Sweden,SWE,2016,Gas,Consumption,9.989,EJ,OWID
Sweden,SWE,2017,Gas,Consumption,9.616,EJ,OWID
Sweden,SWE,2018,Gas,Consumption,10.169,EJ,OWID
Sweden,SWE,2019,Gas,Consumption,10.279,EJ,OWID
Sweden,SWE,2020,Gas,Consumption,9.909,EJ,OWID
Sweden,SWE,2021,Gas,Consumption,10.628,EJ,OWID
Sweden,SWE,2022,Gas,Consumption,7.998,EJ,OWID
Sweden,SWE,2023,Gas,Consumption,8.774,EJ,OWID
Sweden,SWE,2024,Gas,Consumption,9.502,EJ,OWID
Switzerland,CHE,1965,Gas,Consumption,0.0,EJ,OWID
Switzerland,CHE,1966,Gas,Consumption,0.0,EJ,OWID
Switzerland,CHE,1967,Gas,Consumption,0.0,EJ,OWID
Switzerland,CHE,1968,Gas,Consumption,0.0,EJ,OWID
Switzerland,CHE,1969,Gas,Consumption,0.003,EJ,OWID
Switzerland,CHE,1970,Gas,Consumption,0.385,EJ,OWID
Switzerland,CHE,1971,Gas,Consumption,0.93,EJ,OWID
Switzerland,CHE,1972,Gas,Consumption,1.18,EJ,OWID
Switzerland,CHE,1973,Gas,Consumption,1.597,EJ,OWID
Switzerland,CHE,1974,Gas,Consumption,3.365,EJ,OWID
Switzerland,CHE,1975,Gas,Consumption,5.42,EJ,OWID
Switzerland,CHE,1976,Gas,Consumption,5.658,EJ,OWID
Switzerland,CHE,1977,Gas,Consumption,6.46,EJ,OWID
Switzerland,CHE,1978,Gas,Consumption,7.087,EJ,OWID
Switzerland,CHE,1979,Gas,Consumption,7.95,EJ,OWID
Switzerland,CHE,1980,Gas,Consumption,9.07,EJ,OWID
Switzerland,CHE,1981,Gas,Consumption,9.785,EJ,OWID
Switzerland,CHE,1982,Gas,Consumption,10.335,EJ,OWID
Switzerland,CHE,1983,Gas,Consumption,11.362,EJ,OWID
Switzerland,CHE,1984,Gas,Consumption,12.672,EJ,OWID
Switzerland,CHE,1985,Gas,Consumption,13.267,EJ,OWID
Switzerland,CHE,1986,Gas,Consumption,13.587,EJ,OWID
Switzerland,CHE,1987,Gas,Consumption,14.568,EJ,OWID
Switzerland,CHE,1988,Gas,Consumption,14.67,EJ,OWID
Switzerland,CHE,1989,Gas,Consumption,15.955,EJ,OWID
Switzerland,CHE,1990,Gas,Consumption,17.077,EJ,OWID
Switzerland,CHE,1991,Gas,Consumption,19.17,EJ,OWID
Switzerland,CHE,1992,Gas,Consumption,20.15,EJ,OWID
Switzerland,CHE,1993,Gas,Consumption,21.14,EJ,OWID
Switzerland,CHE,1994,Gas,Consumption,20.853,EJ,OWID
Switzerland,CHE,1995,Gas,Consumption,22.98,EJ,OWID
Switzerland,CHE,1996,Gas,Consumption,24.875,EJ,OWID
Switzerland,CHE,1997,Gas,Consumption,24.015,EJ,OWID
Switzerland,CHE,1998,Gas,Consumption,24.72,EJ,OWID
Switzerland,CHE,1999,Gas,Consumption,28.458,EJ,OWID
Switzerland,CHE,2000,Gas,Consumption,28.3,EJ,OWID
Switzerland,CHE,2001,Gas,Consumption,29.456,EJ,OWID
Switzerland,CHE,2002,Gas,Consumption,28.911,EJ,OWID
Switzerland,CHE,2003,Gas,Consumption,30.558,EJ,OWID
Switzerland,CHE,2004,Gas,Consumption,31.525,EJ,OWID
Switzerland,CHE,2005,Gas,Consumption,32.364,EJ,OWID
Switzerland,CHE,2006,Gas,Consumption,31.469,EJ,OWID
Switzerland,CHE,2007,Gas,Consumption,30.642,EJ,OWID
Switzerland,CHE,2008,Gas,Consumption,32.647,EJ,OWID
Switzerland,CHE,2009,Gas,Consumption,31.336,EJ,OWID
Switzerland,CHE,2010,Gas,Consumption,35.003,EJ,OWID
Switzerland,CHE,2011,Gas,Consumption,31.047,EJ,OWID
Switzerland,CHE,2012,Gas,Consumption,34.033,EJ,OWID
Switzerland,CHE,2013,Gas,Consumption,35.842,EJ,OWID
Switzerland,CHE,2014,Gas,Consumption,31.047,EJ,OWID
Switzerland,CHE,2015,Gas,Consumption,33.172,EJ,OWID
Switzerland,CHE,2016,Gas,Consumption,34.85,EJ,OWID
Switzerland,CHE,2017,Gas,Consumption,34.997,EJ,OWID
Switzerland,CHE,2018,Gas,Consumption,33.197,EJ,OWID
Switzerland,CHE,2019,Gas,Consumption,34.058,EJ,OWID
Switzerland,CHE,2020,Gas,Consumption,34.147,EJ,OWID
Switzerland,CHE,2021,Gas,Consumption,28.039,EJ,OWID
Switzerland,CHE,2022,Gas,Consumption,37.031,EJ,OWID
Switzerland,CHE,2023,Gas,Consumption,33.964,EJ,OWID
Switzerland,CHE,2024,Gas,Consumption,34.481,EJ,OWID
Taiwan,TWN,1965,Gas,Consumption,2.307,EJ,OWID
Taiwan,TWN,1966,Gas,Consumption,2.589,EJ,OWID
Taiwan,TWN,1967,Gas,Consumption,3.345,EJ,OWID
Taiwan,TWN,1968,Gas,Consumption,4.715,EJ,OWID
Taiwan,TWN,1969,Gas,Consumption,5.924,EJ,OWID
Taiwan,TWN,1970,Gas,Consumption,5.62,EJ,OWID
Taiwan,TWN,1971,Gas,Consumption,11.298,EJ,OWID
Taiwan,TWN,1972,Gas,Consumption,13.152,EJ,OWID
Taiwan,TWN,1973,Gas,Consumption,15.178,EJ,OWID
Taiwan,TWN,1974,Gas,Consumption,15.976,EJ,OWID
Taiwan,TWN,1975,Gas,Consumption,15.862,EJ,OWID
Taiwan,TWN,1976,Gas,Consumption,19.747,EJ,OWID
Taiwan,TWN,1977,Gas,Consumption,20.841,EJ,OWID
Taiwan,TWN,1978,Gas,Consumption,20.529,EJ,OWID
Taiwan,TWN,1979,Gas,Consumption,19.817,EJ,OWID
Taiwan,TWN,1980,Gas,Consumption,20.5,EJ,OWID
Taiwan,TWN,1981,Gas,Consumption,17.468,EJ,OWID
Taiwan,TWN,1982,Gas,Consumption,13.359,EJ,OWID
Taiwan,TWN,1983,Gas,Consumption,13.855,EJ,OWID
Taiwan,TWN,1984,Gas,Consumption,13.942,EJ,OWID
Taiwan,TWN,1985,Gas,Consumption,12.499,EJ,OWID
Taiwan,TWN,1986,Gas,Consumption,11.388,EJ,OWID
Taiwan,TWN,1987,Gas,Consumption,11.518,EJ,OWID
Taiwan,TWN,1988,Gas,Consumption,13.138,EJ,OWID
Taiwan,TWN,1989,Gas,Consumption,13.236,EJ,OWID
Taiwan,TWN,1990,Gas,Consumption,21.243,EJ,OWID
Taiwan,TWN,1991,Gas,Consumption,30.851,EJ,OWID
Taiwan,TWN,1992,Gas,Consumption,30.593,EJ,OWID
Taiwan,TWN,1993,Gas,Consumption,32.017,EJ,OWID
Taiwan,TWN,1994,Gas,Consumption,38.885,EJ,OWID
Taiwan,TWN,1995,Gas,Consumption,43.456,EJ,OWID
Taiwan,TWN,1996,Gas,Consumption,44.343,EJ,OWID
Taiwan,TWN,1997,Gas,Consumption,52.025,EJ,OWID
Taiwan,TWN,1998,Gas,Consumption,61.644,EJ,OWID
Taiwan,TWN,1999,Gas,Consumption,62.735,EJ,OWID
Taiwan,TWN,2000,Gas,Consumption,67.674,EJ,OWID
Taiwan,TWN,2001,Gas,Consumption,72.894,EJ,OWID
Taiwan,TWN,2002,Gas,Consumption,81.528,EJ,OWID
Taiwan,TWN,2003,Gas,Consumption,84.148,EJ,OWID
Taiwan,TWN,2004,Gas,Consumption,102.364,EJ,OWID
Taiwan,TWN,2005,Gas,Consumption,103.201,EJ,OWID
Taiwan,TWN,2006,Gas,Consumption,110.698,EJ,OWID
Taiwan,TWN,2007,Gas,Consumption,117.449,EJ,OWID
Taiwan,TWN,2008,Gas,Consumption,127.66,EJ,OWID
Taiwan,TWN,2009,Gas,Consumption,124.668,EJ,OWID
Taiwan,TWN,2010,Gas,Consumption,154.798,EJ,OWID
Taiwan,TWN,2011,Gas,Consumption,170.399,EJ,OWID
Taiwan,TWN,2012,Gas,Consumption,178.852,EJ,OWID
Taiwan,TWN,2013,Gas,Consumption,179.379,EJ,OWID
Taiwan,TWN,2014,Gas,Consumption,188.682,EJ,OWID
Taiwan,TWN,2015,Gas,Consumption,201.804,EJ,OWID
Taiwan,TWN,2016,Gas,Consumption,209.654,EJ,OWID
Taiwan,TWN,2017,Gas,Consumption,232.451,EJ,OWID
Taiwan,TWN,2018,Gas,Consumption,236.621,EJ,OWID
Taiwan,TWN,2019,Gas,Consumption,232.598,EJ,OWID
Taiwan,TWN,2020,Gas,Consumption,248.845,EJ,OWID
Taiwan,TWN,2021,Gas,Consumption,272.905,EJ,OWID
Taiwan,TWN,2022,Gas,Consumption,280.664,EJ,OWID
Taiwan,TWN,2023,Gas,Consumption,279.469,EJ,OWID
Taiwan,TWN,2024,Gas,Consumption,296.384,EJ,OWID
Thailand,THA,1965,Gas,Consumption,0.0,EJ,OWID
Thailand,THA,1966,Gas,Consumption,0.0,EJ,OWID
Thailand,THA,1967,Gas,Consumption,0.0,EJ,OWID
Thailand,THA,1968,Gas,Consumption,0.0,EJ,OWID
Thailand,THA,1969,Gas,Consumption,0.0,EJ,OWID
Thailand,THA,1970,Gas,Consumption,0.0,EJ,OWID
Thailand,THA,1971,Gas,Consumption,0.0,EJ,OWID
Thailand,THA,1972,Gas,Consumption,0.0,EJ,OWID
Thailand,THA,1973,Gas,Consumption,0.0,EJ,OWID
Thailand,THA,1974,Gas,Consumption,0.0,EJ,OWID
Thailand,THA,1975,Gas,Consumption,0.0,EJ,OWID
Thailand,THA,1976,Gas,Consumption,0.0,EJ,OWID
Thailand,THA,1977,Gas,Consumption,0.0,EJ,OWID
Thailand,THA,1978,Gas,Consumption,0.0,EJ,OWID
Thailand,THA,1979,Gas,Consumption,0.0,EJ,OWID
Thailand,THA,1980,Gas,Consumption,0.0,EJ,OWID
Thailand,THA,1981,Gas,Consumption,2.756,EJ,OWID
Thailand,THA,1982,Gas,Consumption,14.049,EJ,OWID
Thailand,THA,1983,Gas,Consumption,16.538,EJ,OWID
Thailand,THA,1984,Gas,Consumption,24.69,EJ,OWID
Thailand,THA,1985,Gas,Consumption,32.459,EJ,OWID
Thailand,THA,1986,Gas,Consumption,34.873,EJ,OWID
Thailand,THA,1987,Gas,Consumption,48.351,EJ,OWID
Thailand,THA,1988,Gas,Consumption,57.064,EJ,OWID
Thailand,THA,1989,Gas,Consumption,55.946,EJ,OWID
Thailand,THA,1990,Gas,Consumption,60.653,EJ,OWID
Thailand,THA,1991,Gas,Consumption,75.094,EJ,OWID
Thailand,THA,1992,Gas,Consumption,81.413,EJ,OWID
Thailand,THA,1993,Gas,Consumption,92.209,EJ,OWID
Thailand,THA,1994,Gas,Consumption,102.05,EJ,OWID
Thailand,THA,1995,Gas,Consumption,105.687,EJ,OWID
Thailand,THA,1996,Gas,Consumption,123.139,EJ,OWID
Thailand,THA,1997,Gas,Consumption,154.466,EJ,OWID
Thailand,THA,1998,Gas,Consumption,164.949,EJ,OWID
Thailand,THA,1999,Gas,Consumption,183.241,EJ,OWID
Thailand,THA,2000,Gas,Consumption,211.954,EJ,OWID
Thailand,THA,2001,Gas,Consumption,245.605,EJ,OWID
Thailand,THA,2002,Gas,Consumption,266.892,EJ,OWID
Thailand,THA,2003,Gas,Consumption,284.222,EJ,OWID
Thailand,THA,2004,Gas,Consumption,297.55,EJ,OWID
Thailand,THA,2005,Gas,Consumption,320.592,EJ,OWID
Thailand,THA,2006,Gas,Consumption,330.112,EJ,OWID
Thailand,THA,2007,Gas,Consumption,351.72,EJ,OWID
Thailand,THA,2008,Gas,Consumption,369.417,EJ,OWID
Thailand,THA,2009,Gas,Consumption,381.244,EJ,OWID
Thailand,THA,2010,Gas,Consumption,432.056,EJ,OWID
Thailand,THA,2011,Gas,Consumption,443.181,EJ,OWID
Thailand,THA,2012,Gas,Consumption,486.335,EJ,OWID
